race,gender,age,education,marital_status,work_class,occupation,hours_per_week,native_country,fnlwgt,capital_gain,capital_loss,income,agegroup,continent
Amer-Indian-Eskimo,Male,69,Some-college,Never-married,Private,Prof-specialty,28,Ecuador,62017,7066,5972,>50K,Senior,SouthAmerica
White,Female,69,Some-college,Never-married,Private,Exec-managerial,53,Columbia,494598,4095,9277,<=50K,Senior,SouthAmerica
Black,Male,24,Assoc-voc,Divorced,Federal-gov,Other-service,44,Ecuador,52063,1214,4350,>50K,YoungAdults,SouthAmerica
White,Female,41,Bachelors,Married-civ-spouse,Private,Handlers-cleaners,57,Peru,300466,7879,2765,<=50K,Adults,SouthAmerica
Black,Male,57,HS-grad,Married-civ-spouse,Never-worked,Craft-repair,31,Ecuador,179621,1198,2104,>50K,MiddleAged,SouthAmerica
White,Male,32,Doctorate,Divorced,Never-worked,Exec-managerial,37,Columbia,30748,5399,6194,>50K,Adults,SouthAmerica
White,Female,63,Some-college,Married-civ-spouse,Private,Sales,37,Columbia,42919,2186,3723,<=50K,MiddleAged,SouthAmerica
White,Male,34,Some-college,Married-civ-spouse,Private,Tech-support,50,Columbia,108060,3923,811,>50K,Adults,SouthAmerica
White,Male,57,Doctorate,Married-civ-spouse,Private,Handlers-cleaners,49,Columbia,414129,7094,107,>50K,MiddleAged,SouthAmerica
White,Female,61,HS-grad,Never-married,Federal-gov,Sales,49,Columbia,259592,7045,8087,<=50K,MiddleAged,SouthAmerica
Other,Female,60,HS-grad,Never-married,Never-worked,Sales,54,Columbia,366924,6265,2702,<=50K,MiddleAged,SouthAmerica
White,Male,23,HS-grad,Married-civ-spouse,Private,Machine-op-inspct,30,Peru,210927,192,5743,>50K,YoungAdults,SouthAmerica
White,Male,62,Some-college,Never-married,Private,Sales,45,Ecuador,397307,3492,8731,>50K,MiddleAged,SouthAmerica
Black,Female,40,Bachelors,Married-civ-spouse,Never-worked,Prof-specialty,58,Columbia,251324,2355,1832,<=50K,Adults,SouthAmerica
Black,Male,26,HS-grad,Married-civ-spouse,Private,Exec-managerial,20,Columbia,180296,6210,933,>50K,YoungAdults,SouthAmerica
White,Male,63,HS-grad,Never-married,Private,Tech-support,54,Ecuador,352208,1141,4661,>50K,MiddleAged,SouthAmerica
White,Male,69,11th,Married-civ-spouse,Private,Exec-managerial,39,Ecuador,235633,8549,6432,>50K,Senior,SouthAmerica
White,Male,61,Bachelors,Married-civ-spouse,Private,Tech-support,41,Columbia,294322,4677,3691,>50K,MiddleAged,SouthAmerica
Amer-Indian-Eskimo,Male,35,Bachelors,Never-married,Private,Prof-specialty,41,Ecuador,433027,7741,3908,>50K,Adults,SouthAmerica
White,Female,66,Some-college,Married-civ-spouse,Private,Sales,44,Peru,484848,3600,2064,<=50K,Senior,SouthAmerica
White,Male,33,HS-grad,Widowed,Private,Tech-support,37,Peru,238895,3440,9788,>50K,Adults,SouthAmerica
Asian-Pac-Islander,Female,36,HS-grad,Married-civ-spouse,Self-emp-not-inc,Exec-managerial,36,Peru,62550,7550,212,<=50K,Adults,SouthAmerica
White,Male,40,Some-college,Never-married,Private,Prof-specialty,26,Columbia,153022,2583,2007,>50K,Adults,SouthAmerica
White,Male,67,HS-grad,Never-married,Private,Exec-managerial,34,Columbia,325559,6528,1108,>50K,Senior,SouthAmerica
Black,Male,28,Some-college,Married-civ-spouse,Private,Sales,47,Columbia,348857,1674,7868,>50K,YoungAdults,SouthAmerica
Black,Female,48,HS-grad,Married-civ-spouse,Self-emp-not-inc,Craft-repair,43,Peru,442858,3300,1307,<=50K,Adults,SouthAmerica
Black,Male,48,HS-grad,Divorced,Private,Handlers-cleaners,37,Peru,404573,6211,2211,>50K,Adults,SouthAmerica
Asian-Pac-Islander,Female,52,Some-college,Married-civ-spouse,Private,Sales,36,Peru,356508,5488,4163,<=50K,MiddleAged,SouthAmerica
Other,Female,23,HS-grad,Married-civ-spouse,Private,Craft-repair,38,Columbia,304491,4968,3432,<=50K,YoungAdults,SouthAmerica
White,Female,61,Bachelors,Married-civ-spouse,Private,Prof-specialty,32,Ecuador,156128,150,8183,<=50K,MiddleAged,SouthAmerica
Asian-Pac-Islander,Male,27,11th,Divorced,State-gov,Exec-managerial,57,Peru,127624,1139,9004,>50K,YoungAdults,SouthAmerica
Asian-Pac-Islander,Male,21,Some-college,Never-married,Local-gov,Exec-managerial,44,Peru,49646,4330,9946,>50K,YoungAdults,SouthAmerica
White,Female,21,Masters,Married-civ-spouse,Private,Prof-specialty,56,Columbia,444924,7809,813,<=50K,YoungAdults,SouthAmerica
Amer-Indian-Eskimo,Female,27,Masters,Divorced,State-gov,Exec-managerial,39,Ecuador,465805,439,6519,<=50K,YoungAdults,SouthAmerica
Other,Male,22,Some-college,Widowed,Private,Tech-support,59,Ecuador,269788,4671,2920,>50K,YoungAdults,SouthAmerica
White,Male,54,HS-grad,Married-civ-spouse,Private,Prof-specialty,20,Columbia,119703,5126,1954,>50K,MiddleAged,SouthAmerica
White,Female,70,Some-college,Divorced,State-gov,Exec-managerial,25,Columbia,119433,9850,6143,<=50K,Senior,SouthAmerica
Amer-Indian-Eskimo,Male,34,HS-grad,Divorced,State-gov,Exec-managerial,20,Peru,174218,449,2936,>50K,Adults,SouthAmerica
White,Female,46,Assoc-acdm,Never-married,Private,Exec-managerial,53,Ecuador,340415,600,476,<=50K,Adults,SouthAmerica
White,Male,53,HS-grad,Married-civ-spouse,Self-emp-not-inc,Sales,59,Ecuador,200078,4246,1361,>50K,MiddleAged,SouthAmerica
White,Female,33,HS-grad,Married-civ-spouse,Private,Tech-support,60,Columbia,215223,6777,1757,<=50K,Adults,SouthAmerica
White,Male,48,HS-grad,Married-civ-spouse,Private,Exec-managerial,30,Columbia,63528,8533,3804,>50K,Adults,SouthAmerica
White,Male,58,Some-college,Separated,Private,Sales,53,Columbia,116284,9016,9166,>50K,MiddleAged,SouthAmerica
White,Female,36,Masters,Never-married,Private,Other-service,29,Ecuador,47717,9463,6052,<=50K,Adults,SouthAmerica
Amer-Indian-Eskimo,Male,61,Bachelors,Married-civ-spouse,Private,Handlers-cleaners,41,Ecuador,416462,9092,6723,>50K,MiddleAged,SouthAmerica
White,Male,53,Some-college,Divorced,Federal-gov,Machine-op-inspct,27,Peru,334098,3643,3763,>50K,MiddleAged,SouthAmerica
White,Male,64,HS-grad,Married-civ-spouse,Private,Other-service,31,Ecuador,273753,2467,5982,>50K,MiddleAged,SouthAmerica
White,Female,20,11th,Never-married,Local-gov,Other-service,53,Peru,272416,4941,1018,<=50K,YoungAdults,SouthAmerica
Amer-Indian-Eskimo,Female,51,Some-college,Married-civ-spouse,Private,Other-service,50,Peru,90688,2512,7257,<=50K,MiddleAged,SouthAmerica
Other,Male,61,Assoc-acdm,Married-civ-spouse,Without-pay,Handlers-cleaners,43,Ecuador,444867,6766,8511,>50K,MiddleAged,SouthAmerica
White,Male,47,HS-grad,Never-married,Private,Other-service,39,Ecuador,399257,5503,9024,>50K,Adults,SouthAmerica
White,Male,44,HS-grad,Never-married,Private,Prof-specialty,50,Ecuador,401551,170,4589,>50K,Adults,SouthAmerica
Asian-Pac-Islander,Male,59,HS-grad,Married-civ-spouse,Never-worked,Other-service,60,Ecuador,341137,7817,2314,>50K,MiddleAged,SouthAmerica
Amer-Indian-Eskimo,Male,18,HS-grad,Divorced,Private,Prof-specialty,37,Columbia,94163,1873,8017,>50K,YoungAdults,SouthAmerica
White,Female,69,Bachelors,Never-married,State-gov,Handlers-cleaners,40,Peru,184941,1092,9111,<=50K,Senior,SouthAmerica
Asian-Pac-Islander,Female,44,Some-college,Divorced,Private,Exec-managerial,57,Ecuador,337685,1957,3502,<=50K,Adults,SouthAmerica
White,Male,27,Bachelors,Married-civ-spouse,Never-worked,Exec-managerial,35,Peru,385362,7243,9516,>50K,YoungAdults,SouthAmerica
White,Female,39,Some-college,Married-civ-spouse,Private,Exec-managerial,58,Columbia,148395,2097,6738,<=50K,Adults,SouthAmerica
White,Male,43,Assoc-voc,Divorced,Private,Exec-managerial,25,Ecuador,24287,8601,4272,>50K,Adults,SouthAmerica
White,Male,21,HS-grad,Never-married,Private,Exec-managerial,48,Columbia,431697,3589,3814,>50K,YoungAdults,SouthAmerica
White,Female,19,Some-college,Never-married,Private,Machine-op-inspct,54,Columbia,385516,1629,6091,<=50K,YoungAdults,SouthAmerica
White,Male,21,Some-college,Married-civ-spouse,Self-emp-not-inc,Craft-repair,54,Peru,180875,2967,1319,>50K,YoungAdults,SouthAmerica
White,Female,69,Masters,Married-civ-spouse,Private,Sales,41,Columbia,446153,9161,4683,<=50K,Senior,SouthAmerica
White,Female,59,HS-grad,Never-married,Private,Exec-managerial,40,Ecuador,414838,1822,7837,<=50K,MiddleAged,SouthAmerica
Asian-Pac-Islander,Male,41,Some-college,Never-married,Private,Sales,58,Ecuador,216292,7992,9268,>50K,Adults,SouthAmerica
Asian-Pac-Islander,Female,24,Some-college,Separated,Private,Other-service,59,Ecuador,112236,1358,5074,<=50K,YoungAdults,SouthAmerica
Black,Male,18,Assoc-acdm,Married-civ-spouse,Private,Prof-specialty,43,Ecuador,472420,6245,252,>50K,YoungAdults,SouthAmerica
White,Female,20,11th,Married-civ-spouse,Private,Sales,31,Ecuador,205805,4151,5057,<=50K,YoungAdults,SouthAmerica
Black,Female,20,Masters,Married-civ-spouse,Private,Tech-support,54,Columbia,10618,5495,75,<=50K,YoungAdults,SouthAmerica
White,Female,25,Doctorate,Married-civ-spouse,Self-emp-not-inc,Other-service,32,Ecuador,21412,1037,1590,<=50K,YoungAdults,SouthAmerica
White,Male,19,Masters,Divorced,Private,Exec-managerial,23,Peru,126291,3645,9160,>50K,YoungAdults,SouthAmerica
White,Male,70,HS-grad,Never-married,Private,Sales,27,Peru,365331,8120,8954,>50K,Senior,SouthAmerica
White,Male,29,Some-college,Separated,Private,Other-service,59,Peru,310364,7314,1593,>50K,YoungAdults,SouthAmerica
Amer-Indian-Eskimo,Female,43,Some-college,Never-married,Private,Machine-op-inspct,58,Columbia,261249,9812,1102,<=50K,Adults,SouthAmerica
White,Male,41,Some-college,Never-married,Private,Handlers-cleaners,53,Columbia,84572,3354,3583,>50K,Adults,SouthAmerica
Black,Male,29,Bachelors,Married-civ-spouse,Federal-gov,Handlers-cleaners,47,Ecuador,112283,6175,4461,>50K,YoungAdults,SouthAmerica
White,Male,67,Masters,Married-civ-spouse,Private,Machine-op-inspct,57,Ecuador,103059,1125,7482,>50K,Senior,SouthAmerica
Other,Male,27,Bachelors,Separated,Never-worked,Prof-specialty,37,Columbia,190091,5943,7445,>50K,YoungAdults,SouthAmerica
White,Male,66,HS-grad,Widowed,Private,Other-service,40,Ecuador,281881,9819,9985,>50K,Senior,SouthAmerica
White,Male,45,Some-college,Married-civ-spouse,Local-gov,Craft-repair,47,Columbia,319289,8898,2771,>50K,Adults,SouthAmerica
White,Female,67,Masters,Never-married,Private,Exec-managerial,48,Peru,27795,5196,6957,<=50K,Senior,SouthAmerica
White,Male,44,Assoc-acdm,Widowed,Self-emp-not-inc,Prof-specialty,37,Peru,408761,8394,3378,>50K,Adults,SouthAmerica
White,Male,20,Masters,Married-civ-spouse,Private,Other-service,31,Ecuador,38940,5943,510,>50K,YoungAdults,SouthAmerica
White,Female,54,Some-college,Separated,Private,Sales,51,Peru,453364,7527,7871,<=50K,MiddleAged,SouthAmerica
Black,Male,46,11th,Divorced,Private,Prof-specialty,47,Columbia,363892,102,636,>50K,Adults,SouthAmerica
White,Male,64,Assoc-acdm,Never-married,Private,Sales,38,Columbia,357702,6375,2164,>50K,MiddleAged,SouthAmerica
White,Male,66,HS-grad,Never-married,Private,Sales,35,Peru,332437,9195,7710,>50K,Senior,SouthAmerica
Black,Male,39,HS-grad,Never-married,State-gov,Sales,53,Columbia,190899,3176,5447,>50K,Adults,SouthAmerica
White,Female,50,Assoc-acdm,Divorced,Private,Craft-repair,52,Peru,467703,9783,844,<=50K,MiddleAged,SouthAmerica
White,Female,38,Some-college,Married-civ-spouse,Private,Other-service,49,Ecuador,330777,6160,3073,<=50K,Adults,SouthAmerica
White,Female,70,Assoc-acdm,Never-married,Private,Craft-repair,49,Ecuador,348890,4362,722,<=50K,Senior,SouthAmerica
White,Female,35,Doctorate,Divorced,Private,Other-service,55,Ecuador,125534,4337,7367,<=50K,Adults,SouthAmerica
White,Male,41,Some-college,Married-civ-spouse,State-gov,Tech-support,38,Ecuador,257679,4428,3187,>50K,Adults,SouthAmerica
White,Male,56,11th,Divorced,State-gov,Prof-specialty,20,Peru,448356,9551,3658,>50K,MiddleAged,SouthAmerica
White,Male,30,11th,Married-civ-spouse,Private,Craft-repair,51,Ecuador,150815,4983,5179,>50K,Adults,SouthAmerica
White,Female,70,Some-college,Widowed,Private,Sales,49,Columbia,283473,8542,719,<=50K,Senior,SouthAmerica
White,Male,58,Bachelors,Married-civ-spouse,Self-emp-not-inc,Craft-repair,43,Peru,121892,4751,4726,>50K,MiddleAged,SouthAmerica
Amer-Indian-Eskimo,Male,49,Some-college,Never-married,Private,Prof-specialty,26,Columbia,295830,9910,4287,>50K,Adults,SouthAmerica
White,Male,62,Assoc-acdm,Never-married,Private,Exec-managerial,42,Ecuador,66296,9854,2796,>50K,MiddleAged,SouthAmerica
White,Male,54,Some-college,Divorced,Self-emp-not-inc,Machine-op-inspct,23,Ecuador,145635,1826,189,>50K,MiddleAged,SouthAmerica
White,Female,66,HS-grad,Divorced,Private,Sales,37,Ecuador,185288,855,260,<=50K,Senior,SouthAmerica
Amer-Indian-Eskimo,Male,67,HS-grad,Married-civ-spouse,Private,Prof-specialty,39,Peru,208488,8961,4997,>50K,Senior,SouthAmerica
Amer-Indian-Eskimo,Male,64,HS-grad,Married-civ-spouse,Private,Tech-support,54,Peru,139594,236,9130,>50K,MiddleAged,SouthAmerica
Asian-Pac-Islander,Female,43,Bachelors,Married-civ-spouse,Private,Prof-specialty,20,Peru,303987,6875,4991,<=50K,Adults,SouthAmerica
White,Male,54,Masters,Widowed,Private,Prof-specialty,29,Ecuador,323947,341,6092,>50K,MiddleAged,SouthAmerica
White,Female,24,Some-college,Divorced,Private,Machine-op-inspct,46,Peru,389560,535,1851,<=50K,YoungAdults,SouthAmerica
Black,Male,35,Some-college,Separated,Private,Other-service,21,Peru,70175,8021,2924,>50K,Adults,SouthAmerica
White,Male,31,Bachelors,Never-married,Never-worked,Prof-specialty,20,Peru,357665,7990,8626,>50K,Adults,SouthAmerica
White,Male,53,HS-grad,Never-married,Private,Exec-managerial,30,Peru,421028,4179,5697,>50K,MiddleAged,SouthAmerica
White,Male,63,11th,Married-civ-spouse,Private,Exec-managerial,58,Ecuador,297779,1558,3168,>50K,MiddleAged,SouthAmerica
Black,Female,20,Doctorate,Never-married,Without-pay,Exec-managerial,49,Peru,495639,354,3229,<=50K,YoungAdults,SouthAmerica
White,Female,23,Bachelors,Married-civ-spouse,Private,Other-service,24,Columbia,280334,9701,2258,<=50K,YoungAdults,SouthAmerica
Amer-Indian-Eskimo,Female,47,HS-grad,Never-married,Private,Machine-op-inspct,59,Peru,250875,1445,3625,<=50K,Adults,SouthAmerica
White,Male,37,HS-grad,Divorced,Private,Tech-support,45,Columbia,57639,2873,7555,>50K,Adults,SouthAmerica
Other,Female,56,Bachelors,Never-married,Private,Exec-managerial,48,Ecuador,376097,6676,802,<=50K,MiddleAged,SouthAmerica
White,Male,64,Some-college,Never-married,Private,Prof-specialty,45,Columbia,52085,2095,5983,>50K,MiddleAged,SouthAmerica
White,Male,18,Doctorate,Married-civ-spouse,State-gov,Handlers-cleaners,57,Ecuador,262652,5162,4522,>50K,YoungAdults,SouthAmerica
White,Male,54,Some-college,Married-civ-spouse,Private,Other-service,42,Peru,495132,3961,208,>50K,MiddleAged,SouthAmerica
White,Female,37,Some-college,Married-civ-spouse,Private,Craft-repair,52,Peru,128229,7978,2954,<=50K,Adults,SouthAmerica
White,Male,29,HS-grad,Married-civ-spouse,Private,Handlers-cleaners,45,Columbia,438643,603,4601,>50K,YoungAdults,SouthAmerica
White,Male,51,Some-college,Married-civ-spouse,Private,Machine-op-inspct,39,Peru,304654,9693,1603,>50K,MiddleAged,SouthAmerica
White,Male,46,HS-grad,Married-civ-spouse,Private,Tech-support,59,Peru,254222,3474,5179,>50K,Adults,SouthAmerica
White,Male,39,HS-grad,Married-civ-spouse,Private,Exec-managerial,51,Columbia,80700,8671,7698,>50K,Adults,SouthAmerica
White,Male,56,HS-grad,Married-civ-spouse,Private,Sales,20,Ecuador,192576,8861,4988,>50K,MiddleAged,SouthAmerica
Asian-Pac-Islander,Female,48,Assoc-acdm,Never-married,State-gov,Craft-repair,49,Peru,97968,9708,8019,<=50K,Adults,SouthAmerica
Amer-Indian-Eskimo,Female,21,Some-college,Married-civ-spouse,Never-worked,Craft-repair,39,Columbia,461846,4790,243,<=50K,YoungAdults,SouthAmerica
White,Male,40,Bachelors,Married-civ-spouse,Private,Exec-managerial,37,Peru,376799,9831,6578,>50K,Adults,SouthAmerica
White,Female,27,HS-grad,Married-civ-spouse,Private,Craft-repair,27,Peru,79846,455,5237,<=50K,YoungAdults,SouthAmerica
Black,Male,68,11th,Never-married,Local-gov,Tech-support,34,Ecuador,72993,957,6773,>50K,Senior,SouthAmerica
Black,Female,26,Some-college,Never-married,Private,Tech-support,51,Columbia,360690,326,5856,<=50K,YoungAdults,SouthAmerica
White,Male,41,HS-grad,Never-married,Private,Prof-specialty,45,Ecuador,153255,2805,8,>50K,Adults,SouthAmerica
Black,Male,29,Some-college,Separated,Private,Exec-managerial,41,Columbia,30006,5218,4944,>50K,YoungAdults,SouthAmerica
White,Female,67,HS-grad,Divorced,Private,Prof-specialty,56,Peru,109594,329,7917,<=50K,Senior,SouthAmerica
Asian-Pac-Islander,Male,36,Bachelors,Never-married,Local-gov,Tech-support,47,Ecuador,246760,2425,3995,>50K,Adults,SouthAmerica
White,Male,66,Some-college,Married-civ-spouse,Private,Craft-repair,57,Ecuador,92628,5712,5529,>50K,Senior,SouthAmerica
White,Female,47,Some-college,Separated,Private,Sales,30,Columbia,78457,6121,3836,<=50K,Adults,SouthAmerica
White,Male,61,Assoc-voc,Married-civ-spouse,Private,Prof-specialty,48,Columbia,491812,6141,222,>50K,MiddleAged,SouthAmerica
Amer-Indian-Eskimo,Male,56,HS-grad,Never-married,Self-emp-not-inc,Exec-managerial,26,Peru,191707,4522,787,>50K,MiddleAged,SouthAmerica
White,Female,58,Doctorate,Separated,Private,Prof-specialty,25,Ecuador,291062,8586,5344,<=50K,MiddleAged,SouthAmerica
Amer-Indian-Eskimo,Male,62,Bachelors,Married-civ-spouse,Private,Handlers-cleaners,58,Columbia,129240,290,317,>50K,MiddleAged,SouthAmerica
White,Female,54,Assoc-voc,Married-civ-spouse,Private,Sales,29,Ecuador,180701,321,1808,<=50K,MiddleAged,SouthAmerica
White,Male,34,Assoc-voc,Never-married,Private,Craft-repair,54,Ecuador,481414,7965,6685,>50K,Adults,SouthAmerica
White,Female,65,Bachelors,Never-married,Private,Sales,47,Ecuador,111408,4924,8883,<=50K,Senior,SouthAmerica
White,Female,41,11th,Married-civ-spouse,Private,Tech-support,56,Columbia,220444,3227,8350,<=50K,Adults,SouthAmerica
White,Female,33,Some-college,Never-married,Private,Other-service,29,Ecuador,189821,7354,2390,<=50K,Adults,SouthAmerica
Black,Female,55,11th,Married-civ-spouse,Private,Craft-repair,38,Ecuador,57993,3671,97,<=50K,MiddleAged,SouthAmerica
White,Female,20,HS-grad,Married-civ-spouse,Private,Exec-managerial,21,Peru,316461,9742,8754,<=50K,YoungAdults,SouthAmerica
White,Male,49,HS-grad,Married-civ-spouse,Local-gov,Other-service,54,Ecuador,241275,3686,8343,>50K,Adults,SouthAmerica
White,Male,50,Some-college,Never-married,Private,Machine-op-inspct,28,Ecuador,237272,6845,6201,>50K,MiddleAged,SouthAmerica
White,Male,43,Bachelors,Never-married,Never-worked,Craft-repair,27,Peru,408311,6051,300,>50K,Adults,SouthAmerica
White,Male,61,Some-college,Married-civ-spouse,Private,Machine-op-inspct,47,Ecuador,115414,8838,990,>50K,MiddleAged,SouthAmerica
White,Female,61,HS-grad,Widowed,Private,Tech-support,48,Ecuador,66197,7510,4195,<=50K,MiddleAged,SouthAmerica
White,Male,58,HS-grad,Divorced,Without-pay,Sales,30,Ecuador,176950,7029,9115,>50K,MiddleAged,SouthAmerica
Asian-Pac-Islander,Female,45,Some-college,Married-civ-spouse,Private,Exec-managerial,43,Ecuador,240456,8735,7657,<=50K,Adults,SouthAmerica
Black,Female,50,Some-college,Widowed,Self-emp-not-inc,Machine-op-inspct,41,Peru,219403,26,6067,<=50K,MiddleAged,SouthAmerica
White,Male,26,HS-grad,Never-married,Local-gov,Tech-support,47,Columbia,361003,2322,4334,>50K,YoungAdults,SouthAmerica
Asian-Pac-Islander,Male,57,Some-college,Married-civ-spouse,Private,Craft-repair,41,Columbia,110832,4330,906,>50K,MiddleAged,SouthAmerica
Other,Male,52,HS-grad,Never-married,Private,Exec-managerial,23,Columbia,119833,4343,8460,>50K,MiddleAged,SouthAmerica
Asian-Pac-Islander,Female,70,HS-grad,Married-civ-spouse,Private,Other-service,36,Ecuador,495364,9873,8800,<=50K,Senior,SouthAmerica
White,Male,49,Masters,Divorced,Private,Other-service,46,Ecuador,206900,5374,2664,>50K,Adults,SouthAmerica
White,Male,53,Some-college,Never-married,Private,Exec-managerial,49,Ecuador,371666,53,547,>50K,MiddleAged,SouthAmerica
White,Male,66,Some-college,Widowed,State-gov,Sales,38,Peru,154787,2585,5177,>50K,Senior,SouthAmerica
White,Male,34,Masters,Married-civ-spouse,Private,Exec-managerial,27,Ecuador,222036,9181,5893,>50K,Adults,SouthAmerica
White,Male,44,HS-grad,Married-civ-spouse,Federal-gov,Other-service,27,Ecuador,431516,1894,1413,>50K,Adults,SouthAmerica
White,Female,57,Bachelors,Never-married,Self-emp-not-inc,Prof-specialty,20,Columbia,338816,5307,7122,<=50K,MiddleAged,SouthAmerica
White,Female,70,Some-college,Divorced,Private,Prof-specialty,45,Peru,286317,4914,4987,<=50K,Senior,SouthAmerica
